0;1;Albacete;Alicante/Alacant;Almería;Araba/Álava;Asturias;Badajoz;Balears, Illes;Barcelona;Bizkaia;Burgos;Cantabria;Castellón/Castelló;Ceuta;Ciudad Real;Coruña, A;Cuenca;Cáceres;Cádiz;Córdoba;Gipuzkoa;Girona;Granada;Guadalajara;Huelva;Huesca;Jaén;León;Lleida;Lugo;Madrid;Melilla;Murcia;Málaga;Navarra;Ourense;Palencia;Palmas, Las;Pontevedra;Rioja, La;Salamanca;Santa Cruz de Tenerife;Segovia;Sevilla;Soria;Tarragona;Teruel;Toledo;Valencia/València;Valladolid;Zamora;Zaragoza;Ávila
30;Balears, Illes;521.0;3055.0;765.0;165.0;2670.0;432.0;834846.0;6488.0;940.0;740.0;2235.0;954.0;;276.0;3651.0;456.0;764.0;2196.0;643.0;539.0;1433.0;2224.0;314.0;406.0;790.0;775.0;1736.0;882.0;1120.0;5637.0;21.0;1294.0;2367.0;485.0;744.0;428.0;1106.0;1645.0;248.0;624.0;931.0;261.0;1413.0;528.0;1248.0;257.0;463.0;4597.0;466.0;337.0;478.0;416.0
30;Barcelona;5503.0;22740.0;16078.0;3363.0;21286.0;9028.0;121509.0;3750998.0;11165.0;15138.0;21399.0;36242.0;52.0;5479.0;19010.0;12548.0;9972.0;14892.0;7296.0;15561.0;651291.0;20164.0;9199.0;5459.0;44345.0;8424.0;22281.0;138389.0;19790.0;24439.0;44.0;10337.0;14880.0;14248.0;17067.0;5899.0;9117.0;15253.0;8641.0;8120.0;8455.0;3167.0;8516.0;14270.0;426519.0;25628.0;3374.0;28023.0;4438.0;7936.0;18515.0;2852.0
30;Bizkaia;548.0;13572.0;2581.0;22625.0;17364.0;3116.0;10731.0;3996.0;533037.0;77314.0;172944.0;4943.0;;799.0;10277.0;836.0;7255.0;13235.0;501.0;22234.0;3085.0;1816.0;657.0;3712.0;5097.0;875.0;15110.0;1785.0;6316.0;8397.0;;2168.0;10945.0;10912.0;5023.0;17111.0;2983.0;8928.0;27500.0;10809.0;1299.0;2642.0;1822.0;3315.0;4949.0;943.0;1421.0;3726.0;6197.0;10609.0;2529.0;1904.0
30;Burgos;350.0;5637.0;873.0;14965.0;6394.0;561.0;1419.0;896.0;3984.0;186917.0;21829.0;1442.0;;238.0;2564.0;456.0;991.0;2564.0;159.0;2422.0;413.0;858.0;485.0;891.0;576.0;184.0;3222.0;219.0;960.0;7062.0;;637.0;2543.0;1821.0;1089.0;7750.0;413.0;2991.0;6247.0;2483.0;574.0;6776.0;515.0;4179.0;978.0;156.0;558.0;1719.0;5059.0;1714.0;840.0;870.0
30;Cantabria;20.0;2080.0;361.0;1082.0;11409.0;348.0;3062.0;1118.0;22442.0;6887.0;278751.0;563.0;;112.0;2236.0;175.0;919.0;2213.0;16.0;2279.0;274.0;472.0;234.0;462.0;1018.0;104.0;3239.0;54.0;1089.0;4653.0;;271.0;1207.0;1362.0;488.0;9252.0;378.0;1554.0;1388.0;1325.0;325.0;468.0;328.0;452.0;747.0;100.0;555.0;957.0;2054.0;1787.0;548.0;428.0
30;Castellón/Castelló;1583.0;3425.0;460.0;48.0;1076.0;144.0;2046.0;2083.0;393.0;351.0;1323.0;275320.0;;535.0;390.0;1804.0;343.0;656.0;209.0;364.0;1253.0;646.0;518.0;76.0;745.0;632.0;969.0;831.0;98.0;2980.0;;715.0;387.0;676.0;290.0;51.0;202.0;523.0;453.0;328.0;296.0;147.0;481.0;378.0;2194.0;6793.0;394.0;25336.0;58.0;210.0;713.0;119.0
30;Ceuta;;336.0;692.0;19.0;298.0;253.0;517.0;124.0;41.0;33.0;178.0;21.0;;232.0;443.0;16.0;764.0;23718.0;488.0;19.0;;1919.0;24.0;489.0;21.0;295.0;169.0;;;767.0;85.0;395.0;11203.0;;139.0;43.0;365.0;348.0;35.0;64.0;193.0;18.0;973.0;15.0;18.0;;134.0;173.0;30.0;106.0;32.0;136.0
30;Ciudad Real;7441.0;7544.0;1573.0;102.0;2190.0;1392.0;597.0;807.0;552.0;616.0;1824.0;1000.0;;113373.0;731.0;3897.0;909.0;3610.0;1794.0;541.0;613.0;2080.0;667.0;1794.0;282.0;2675.0;855.0;102.0;544.0;10291.0;;1606.0;6462.0;549.0;174.0;175.0;207.0;1020.0;209.0;451.0;254.0;419.0;887.0;296.0;423.0;116.0;11833.0;4203.0;328.0;439.0;398.0;713.0
30;Coruña, A;137.0;1804.0;782.0;100.0;8871.0;320.0;2549.0;2198.0;932.0;570.0;2550.0;548.0;;132.0;707398.0;484.0;618.0;3065.0;93.0;698.0;474.0;453.0;368.0;1260.0;288.0;89.0;6132.0;183.0;31312.0;7034.0;;673.0;1925.0;381.0;13828.0;457.0;1822.0;88407.0;563.0;815.0;1055.0;775.0;717.0;220.0;426.0;54.0;444.0;1320.0;1021.0;1528.0;326.0;529.0
30;Cuenca;859.0;2775.0;264.0;40.0;548.0;85.0;438.0;300.0;109.0;98.0;514.0;981.0;40.0;472.0;140.0;51057.0;69.0;363.0;28.0;173.0;71.0;229.0;999.0;126.0;93.0;128.0;125.0;;169.0;2834.0;;366.0;346.0;63.0;70.0;;139.0;276.0;32.0;157.0;33.0;163.0;92.0;123.0;106.0;208.0;866.0;3491.0;77.0;76.0;60.0;86.0
30;Cáceres;100.0;1051.0;355.0;79.0;2173.0;11092.0;706.0;463.0;270.0;398.0;1387.0;90.0;51.0;261.0;676.0;161.0;96643.0;5931.0;271.0;475.0;150.0;439.0;223.0;6434.0;115.0;161.0;787.0;21.0;361.0;3860.0;;415.0;2553.0;168.0;268.0;197.0;262.0;1559.0;171.0;4403.0;262.0;168.0;2086.0;87.0;116.0;113.0;1754.0;640.0;627.0;1050.0;379.0;1511.0
30;Cádiz;540.0;1735.0;3345.0;250.0;2731.0;3868.0;3904.0;2865.0;1009.0;788.0;2324.0;341.0;3819.0;1121.0;3151.0;337.0;2523.0;577658.0;2353.0;1182.0;556.0;5281.0;692.0;16505.0;279.0;2619.0;1383.0;146.0;694.0;11335.0;32.0;1532.0;38098.0;546.0;478.0;396.0;1553.0;2279.0;191.0;1583.0;910.0;430.0;30186.0;410.0;751.0;142.0;1646.0;1720.0;577.0;742.0;670.0;358.0
30;Córdoba;233.0;1595.0;4273.0;239.0;2231.0;2384.0;1481.0;1254.0;405.0;817.0;1744.0;503.0;128.0;2085.0;1141.0;409.0;1084.0;19773.0;91391.0;345.0;347.0;6445.0;284.0;10821.0;522.0;7978.0;778.0;166.0;288.0;4619.0;100.0;1125.0;63452.0;652.0;312.0;102.0;684.0;779.0;293.0;680.0;744.0;282.0;17325.0;337.0;501.0;18.0;1740.0;1782.0;343.0;269.0;440.0;375.0
30;Gipuzkoa;109.0;3735.0;726.0;6023.0;4894.0;712.0;3852.0;2249.0;9065.0;6463.0;8561.0;2100.0;;211.0;3164.0;324.0;3004.0;2957.0;201.0;221222.0;2264.0;720.0;362.0;871.0;9065.0;421.0;2234.0;1738.0;844.0;5154.0;;608.0;3245.0;32367.0;1058.0;1969.0;866.0;2507.0;10999.0;4442.0;490.0;1116.0;670.0;1938.0;2432.0;464.0;442.0;1171.0;1754.0;1698.0;1824.0;550.0
30;Girona;103.0;690.0;437.0;136.0;650.0;351.0;3288.0;69182.0;529.0;268.0;519.0;576.0;;102.0;366.0;192.0;113.0;373.0;202.0;442.0;419352.0;634.0;189.0;147.0;1487.0;436.0;506.0;4030.0;209.0;958.0;;314.0;469.0;405.0;188.0;15.0;185.0;329.0;213.0;286.0;264.0;120.0;352.0;269.0;3627.0;336.0;131.0;1228.0;71.0;211.0;723.0;
30;Granada;281.0;2552.0;16506.0;153.0;2050.0;712.0;2306.0;1302.0;434.0;770.0;1413.0;385.0;656.0;1087.0;1053.0;305.0;499.0;8820.0;2837.0;480.0;587.0;308428.0;733.0;2423.0;330.0;11285.0;471.0;207.0;355.0;4704.0;420.0;2816.0;28752.0;419.0;380.0;90.0;1667.0;621.0;340.0;327.0;1115.0;558.0;2639.0;289.0;358.0;144.0;973.0;1084.0;259.0;212.0;316.0;490.0
30;Guadalajara;441.0;3577.0;1162.0;104.0;2674.0;822.0;781.0;822.0;322.0;734.0;2848.0;1704.0;;1001.0;1525.0;2897.0;1135.0;2375.0;220.0;448.0;226.0;652.0;108514.0;770.0;557.0;490.0;1250.0;149.0;685.0;41481.0;;923.0;2082.0;270.0;620.0;354.0;360.0;1344.0;224.0;616.0;330.0;1280.0;425.0;1064.0;604.0;294.0;1853.0;2704.0;633.0;651.0;625.0;1470.0
30;Huelva;;200.0;814.0;92.0;460.0;668.0;141.0;328.0;410.0;61.0;462.0;;;84.0;316.0;19.0;802.0;2497.0;551.0;30.0;43.0;780.0;52.0;118282.0;130.0;308.0;160.0;158.0;293.0;746.0;;362.0;2034.0;73.0;;66.0;167.0;286.0;;303.0;210.0;78.0;7544.0;;51.0;36.0;92.0;78.0;292.0;66.0;74.0;90.0
30;Huesca;;243.0;150.0;148.0;448.0;50.0;446.0;957.0;180.0;233.0;745.0;587.0;;70.0;306.0;145.0;52.0;214.0;50.0;381.0;631.0;56.0;138.0;72.0;58697.0;15.0;185.0;561.0;97.0;615.0;;39.0;270.0;559.0;52.0;119.0;69.0;135.0;371.0;16.0;154.0;21.0;158.0;183.0;3335.0;444.0;166.0;337.0;16.0;50.0;5737.0;22.0
30;Jaén;615.0;1286.0;9924.0;54.0;1005.0;358.0;1000.0;820.0;142.0;116.0;924.0;251.0;111.0;1704.0;384.0;324.0;165.0;4537.0;4988.0;111.0;223.0;17813.0;445.0;1785.0;208.0;109337.0;233.0;107.0;144.0;4048.0;;1214.0;17209.0;225.0;98.0;216.0;220.0;824.0;159.0;257.0;245.0;256.0;2442.0;176.0;98.0;694.0;902.0;954.0;119.0;68.0;205.0;400.0
30;León;179.0;2357.0;385.0;320.0;16846.0;451.0;1431.0;498.0;890.0;2060.0;4527.0;540.0;;108.0;7066.0;158.0;674.0;2325.0;137.0;893.0;260.0;211.0;150.0;976.0;317.0;121.0;281038.0;68.0;3663.0;5188.0;;567.0;1814.0;523.0;4254.0;3172.0;505.0;8996.0;579.0;2265.0;332.0;933.0;558.0;265.0;382.0;57.0;434.0;1151.0;3450.0;5525.0;257.0;611.0
30;Lleida;29.0;373.0;163.0;83.0;310.0;45.0;1708.0;12187.0;309.0;228.0;507.0;902.0;;52.0;251.0;69.0;89.0;266.0;133.0;174.0;4046.0;153.0;295.0;83.0;14331.0;95.0;223.0;94194.0;95.0;1133.0;;315.0;247.0;260.0;52.0;134.0;162.0;163.0;244.0;65.0;83.0;161.0;114.0;268.0;39811.0;551.0;104.0;642.0;75.0;57.0;2318.0;57.0
30;Lugo;;264.0;88.0;59.0;3623.0;56.0;208.0;236.0;194.0;123.0;508.0;60.0;;;22891.0;144.0;121.0;367.0;;92.0;75.0;37.0;32.0;99.0;29.0;15.0;1728.0;34.0;83947.0;1183.0;;211.0;482.0;160.0;2257.0;247.0;139.0;11939.0;86.0;384.0;97.0;111.0;167.0;33.0;73.0;29.0;50.0;208.0;253.0;260.0;85.0;66.0
30;Madrid;29344.0;347572.0;85330.0;8395.0;199958.0;60012.0;117290.0;34976.0;33281.0;72678.0;205283.0;83814.0;923.0;67742.0;116651.0;113131.0;110085.0;199483.0;20143.0;43379.0;20982.0;51206.0;224590.0;61518.0;29443.0;36584.0;88664.0;7473.0;49173.0;3284453.0;452.0;97379.0;181171.0;21760.0;29575.0;29728.0;37677.0;124061.0;18670.0;73488.0;32504.0;227022.0;30529.0;45855.0;24518.0;6505.0;358211.0;182240.0;40063.0;61998.0;19864.0;227174.0
30;Melilla;21.0;336.0;3376.0;;136.0;81.0;448.0;108.0;43.0;61.0;61.0;40.0;169.0;150.0;258.0;;123.0;1148.0;144.0;;44.0;2270.0;128.0;243.0;26.0;325.0;91.0;32.0;103.0;1271.0;;530.0;8912.0;26.0;63.0;;339.0;102.0;66.0;76.0;217.0;73.0;538.0;51.0;95.0;66.0;78.0;221.0;58.0;119.0;238.0;124.0
30;Murcia;17074.0;135994.0;36341.0;638.0;4703.0;880.0;4872.0;3805.0;1142.0;1484.0;2980.0;1981.0;41.0;1841.0;2988.0;3541.0;823.0;4531.0;669.0;825.0;2108.0;10247.0;1204.0;1443.0;1345.0;3829.0;1814.0;555.0;876.0;13986.0;113.0;650590.0;4317.0;1939.0;742.0;563.0;925.0;2313.0;734.0;1015.0;1095.0;1200.0;1798.0;537.0;1568.0;716.0;2099.0;9550.0;877.0;998.0;747.0;982.0
30;Málaga;343.0;3708.0;12469.0;773.0;5786.0;2608.0;6992.0;4402.0;1519.0;1745.0;3716.0;977.0;871.0;2133.0;3882.0;1406.0;2237.0;56613.0;10886.0;1705.0;864.0;34332.0;642.0;8664.0;437.0;9390.0;2175.0;286.0;1167.0;18021.0;821.0;2849.0;804828.0;906.0;793.0;281.0;2148.0;2969.0;852.0;1490.0;1823.0;1099.0;12784.0;260.0;1237.0;151.0;2820.0;2615.0;714.0;837.0;554.0;965.0
30;Navarra;36.0;4363.0;1179.0;2793.0;4220.0;259.0;2633.0;2536.0;4082.0;2531.0;8257.0;4599.0;;242.0;2069.0;152.0;809.0;4752.0;277.0;17460.0;1729.0;916.0;405.0;945.0;7716.0;680.0;1370.0;1078.0;729.0;4191.0;;573.0;3269.0;226682.0;551.0;854.0;826.0;2208.0;7168.0;1077.0;826.0;622.0;800.0;4184.0;11759.0;636.0;430.0;2597.0;655.0;613.0;8822.0;422.0
30;Ourense;;373.0;87.0;44.0;811.0;53.0;284.0;192.0;116.0;128.0;328.0;76.0;;98.0;8715.0;75.0;245.0;527.0;23.0;79.0;64.0;;64.0;291.0;24.0;46.0;680.0;102.0;7586.0;1242.0;;126.0;310.0;49.0;142301.0;93.0;285.0;34529.0;174.0;288.0;92.0;145.0;164.0;98.0;59.0;;249.0;263.0;216.0;606.0;36.0;124.0
30;Palencia;;876.0;111.0;129.0;2797.0;210.0;212.0;206.0;465.0;3314.0;8270.0;485.0;;17.0;553.0;90.0;357.0;913.0;61.0;427.0;;49.0;73.0;332.0;80.0;36.0;3151.0;40.0;341.0;1935.0;;127.0;539.0;131.0;250.0;65495.0;252.0;923.0;212.0;953.0;46.0;1304.0;224.0;218.0;439.0;40.0;227.0;492.0;8873.0;1157.0;167.0;432.0
30;Palmas, Las;186.0;1246.0;456.0;216.0;2031.0;388.0;2116.0;1793.0;806.0;459.0;1709.0;245.0;23.0;219.0;3075.0;209.0;342.0;2342.0;312.0;410.0;453.0;893.0;201.0;959.0;142.0;341.0;1471.0;75.0;434.0;6253.0;;870.0;2221.0;376.0;691.0;235.0;904981.0;3413.0;319.0;373.0;32309.0;234.0;1425.0;86.0;252.0;98.0;297.0;1271.0;538.0;364.0;189.0;286.0
30;Pontevedra;72.0;848.0;308.0;117.0;3702.0;269.0;1425.0;1211.0;683.0;558.0;1524.0;121.0;;178.0;48063.0;88.0;354.0;1265.0;114.0;879.0;248.0;270.0;207.0;599.0;211.0;116.0;2701.0;96.0;9868.0;4210.0;;239.0;719.0;409.0;23034.0;366.0;831.0;450006.0;167.0;811.0;911.0;616.0;405.0;174.0;246.0;16.0;294.0;811.0;702.0;2239.0;207.0;381.0
30;Rioja, La;51.0;2228.0;397.0;15938.0;2290.0;246.0;1285.0;1074.0;3413.0;3926.0;9307.0;1695.0;;228.0;1052.0;156.0;577.0;1582.0;32.0;3052.0;418.0;446.0;1062.0;598.0;1354.0;285.0;1073.0;436.0;413.0;1802.0;29.0;411.0;1558.0;16809.0;315.0;649.0;271.0;1488.0;114087.0;777.0;281.0;299.0;185.0;2970.0;3948.0;224.0;253.0;945.0;457.0;674.0;1515.0;315.0
30;Salamanca;182.0;2335.0;502.0;233.0;4508.0;995.0;1448.0;757.0;889.0;1557.0;3778.0;304.0;;218.0;1670.0;269.0;5892.0;2790.0;76.0;708.0;241.0;255.0;255.0;1565.0;409.0;220.0;2927.0;121.0;577.0;5103.0;;466.0;1920.0;562.0;604.0;1146.0;989.0;3092.0;443.0;191390.0;1093.0;1475.0;669.0;263.0;371.0;60.0;534.0;1575.0;4240.0;9486.0;208.0;5690.0
30;Santa Cruz de Tenerife;74.0;900.0;417.0;185.0;2481.0;328.0;1999.0;2174.0;790.0;395.0;1541.0;64.0;;108.0;2606.0;185.0;309.0;1243.0;166.0;779.0;780.0;1002.0;182.0;897.0;184.0;209.0;1109.0;61.0;422.0;5259.0;;581.0;1777.0;346.0;545.0;253.0;33626.0;2590.0;221.0;653.0;942072.0;320.0;843.0;83.0;328.0;68.0;291.0;1450.0;457.0;333.0;327.0;262.0
30;Segovia;62.0;1716.0;255.0;20.0;1274.0;121.0;374.0;134.0;239.0;394.0;1770.0;184.0;;153.0;513.0;211.0;365.0;1163.0;56.0;213.0;103.0;206.0;149.0;260.0;71.0;174.0;592.0;71.0;108.0;6657.0;;268.0;712.0;76.0;149.0;326.0;223.0;923.0;96.0;667.0;159.0;74598.0;139.0;235.0;108.0;;388.0;595.0;1613.0;458.0;96.0;1242.0
30;Sevilla;655.0;3319.0;8954.0;626.0;7000.0;17457.0;6719.0;4243.0;1257.0;1764.0;5481.0;826.0;624.0;2159.0;3858.0;835.0;6249.0;223022.0;15205.0;1685.0;1058.0;13527.0;985.0;171193.0;978.0;8064.0;2166.0;743.0;1584.0;10110.0;199.0;2681.0;48930.0;1295.0;1059.0;762.0;3807.0;3353.0;577.0;2996.0;3353.0;1163.0;526500.0;659.0;894.0;245.0;3466.0;3725.0;1034.0;1866.0;842.0;1340.0
30;Soria;22.0;583.0;64.0;146.0;512.0;;166.0;324.0;327.0;1363.0;745.0;498.0;;46.0;286.0;83.0;60.0;330.0;48.0;607.0;83.0;61.0;491.0;61.0;332.0;19.0;285.0;49.0;111.0;1220.0;;122.0;471.0;585.0;45.0;272.0;142.0;250.0;912.0;448.0;76.0;431.0;64.0;46436.0;268.0;163.0;121.0;399.0;343.0;338.0;1223.0;98.0
30;Tarragona;250.0;1284.0;617.0;177.0;1438.0;287.0;3270.0;37792.0;673.0;579.0;1269.0;5360.0;;412.0;931.0;379.0;337.0;820.0;345.0;499.0;7044.0;416.0;348.0;373.0;3370.0;661.0;771.0;11767.0;437.0;1532.0;;671.0;549.0;1165.0;267.0;196.0;267.0;686.0;520.0;271.0;353.0;201.0;406.0;395.0;381385.0;2291.0;207.0;2718.0;492.0;251.0;2117.0;245.0
30;Teruel;58.0;727.0;186.0;22.0;178.0;20.0;87.0;240.0;62.0;58.0;182.0;3342.0;;;128.0;570.0;98.0;79.0;18.0;82.0;47.0;129.0;883.0;70.0;868.0;38.0;78.0;25.0;93.0;359.0;;147.0;23.0;177.0;19.0;77.0;61.0;62.0;132.0;37.0;60.0;;57.0;198.0;364.0;22953.0;67.0;5672.0;53.0;16.0;1890.0;
30;Toledo;1139.0;6416.0;1470.0;56.0;3744.0;1499.0;1727.0;409.0;373.0;687.0;2975.0;1028.0;;3286.0;1638.0;2010.0;6756.0;3180.0;358.0;505.0;873.0;1005.0;898.0;1402.0;680.0;901.0;794.0;86.0;707.0;20659.0;;1332.0;2414.0;273.0;347.0;291.0;924.0;1522.0;222.0;1249.0;358.0;1059.0;607.0;434.0;167.0;122.0;123272.0;2907.0;592.0;592.0;323.0;9640.0
30;Valencia/València;15566.0;119243.0;4656.0;1028.0;8254.0;1170.0;21207.0;9020.0;2622.0;2955.0;6964.0;95460.0;99.0;3171.0;3885.0;36070.0;2046.0;4040.0;940.0;2986.0;3209.0;2988.0;3955.0;1004.0;5416.0;2700.0;4056.0;2333.0;1245.0;18215.0;;8471.0;3261.0;4059.0;972.0;936.0;2864.0;3440.0;1635.0;1986.0;2561.0;1924.0;1837.0;1478.0;5220.0;25303.0;2226.0;1157936.0;1095.0;1231.0;3066.0;1483.0
30;Valladolid;305.0;5187.0;1242.0;668.0;9668.0;972.0;1185.0;814.0;1138.0;7575.0;23137.0;1083.0;;451.0;3483.0;713.0;1904.0;4524.0;210.0;1525.0;409.0;635.0;670.0;1642.0;454.0;352.0;13041.0;118.0;1303.0;7945.0;;2089.0;2776.0;942.0;888.0;20980.0;534.0;5338.0;702.0;8742.0;621.0;10627.0;772.0;1737.0;878.0;171.0;966.0;2060.0;171079.0;14670.0;640.0;4880.0
30;Zamora;45.0;651.0;73.0;71.0;1249.0;145.0;409.0;184.0;174.0;419.0;1070.0;91.0;;;462.0;45.0;255.0;625.0;;155.0;66.0;124.0;65.0;184.0;22.0;16.0;1827.0;46.0;180.0;1713.0;;123.0;311.0;68.0;364.0;514.0;178.0;1355.0;157.0;4383.0;71.0;341.0;226.0;78.0;54.0;;94.0;645.0;2795.0;68284.0;82.0;360.0
30;Zaragoza;405.0;6884.0;2043.0;1583.0;8906.0;823.0;6558.0;9110.0;3397.0;4039.0;14698.0;31186.0;66.0;708.0;3561.0;774.0;1457.0;5450.0;1193.0;5763.0;4074.0;1688.0;6796.0;1935.0;103267.0;811.0;3345.0;3603.0;1232.0;9618.0;16.0;1568.0;4844.0;10932.0;614.0;1915.0;1644.0;3146.0;8238.0;1000.0;1614.0;1253.0;1567.0;18823.0;62396.0;37254.0;1250.0;10121.0;997.0;1358.0;231960.0;955.0
30;Ávila;34.0;1192.0;425.0;39.0;1139.0;310.0;221.0;183.0;144.0;252.0;1315.0;304.0;;185.0;424.0;221.0;513.0;668.0;;151.0;109.0;171.0;229.0;333.0;116.0;163.0;538.0;36.0;204.0;5727.0;17.0;417.0;1003.0;92.0;109.0;286.0;153.0;1178.0;88.0;3607.0;129.0;4086.0;232.0;181.0;62.0;28.0;535.0;370.0;1180.0;365.0;111.0;44327.0
31;Albacete;77897.0;23636.0;2746.0;92.0;1863.0;155.0;990.0;1077.0;361.0;322.0;1343.0;1299.0;;3283.0;1145.0;10065.0;198.0;1485.0;103.0;137.0;173.0;715.0;560.0;199.0;420.0;1834.0;910.0;61.0;466.0;4206.0;;11390.0;1636.0;239.0;150.0;187.0;193.0;1171.0;267.0;432.0;521.0;628.0;547.0;237.0;279.0;152.0;1085.0;8412.0;262.0;193.0;591.0;302.0
31;Alicante/Alacant;17269.0;759240.0;5488.0;1072.0;9308.0;1349.0;11280.0;5053.0;2657.0;2965.0;5959.0;5253.0;;2441.0;5410.0;5603.0;1467.0;3488.0;786.0;2490.0;2463.0;6588.0;2297.0;1194.0;2416.0;3181.0;5630.0;876.0;2610.0;25797.0;74.0;55017.0;4742.0;2440.0;2640.0;1971.0;1074.0;4655.0;1534.0;2843.0;1164.0;2833.0;1264.0;2266.0;2186.0;2294.0;3873.0;42760.0;2116.0;1804.0;1054.0;2509.0
31;Almería;507.0;2430.0;272798.0;197.0;2489.0;366.0;1422.0;2394.0;526.0;505.0;1498.0;550.0;;1454.0;1293.0;334.0;320.0;3633.0;1079.0;496.0;1425.0;34081.0;402.0;1344.0;207.0;4757.0;492.0;481.0;462.0;3995.0;235.0;5215.0;8148.0;592.0;425.0;151.0;890.0;750.0;185.0;326.0;564.0;364.0;1867.0;17.0;745.0;134.0;754.0;1794.0;449.0;322.0;661.0;460.0
31;Araba/Álava;171.0;12029.0;1898.0;74277.0;6695.0;1632.0;3479.0;1389.0;21775.0;27317.0;24793.0;3860.0;;534.0;3272.0;251.0;7679.0;6320.0;553.0;18485.0;1189.0;1457.0;367.0;1997.0;3455.0;562.0;6693.0;715.0;1389.0;3494.0;;934.0;5624.0;8962.0;3753.0;3869.0;1727.0;3915.0;17442.0;5267.0;994.0;1532.0;929.0;1441.0;5004.0;500.0;507.0;1659.0;2287.0;5406.0;1020.0;891.0
31;Asturias;294.0;6714.0;1779.0;514.0;812081.0;966.0;5973.0;1828.0;2473.0;2854.0;13328.0;1544.0;;199.0;9795.0;548.0;2380.0;5779.0;183.0;2076.0;522.0;949.0;437.0;2072.0;397.0;294.0;62981.0;277.0;13706.0;8347.0;;1466.0;5185.0;941.0;2943.0;3823.0;3047.0;13184.0;956.0;5767.0;2401.0;1410.0;1142.0;414.0;668.0;108.0;920.0;1877.0;3558.0;9078.0;506.0;1094.0
31;Badajoz;104.0;991.0;696.0;153.0;3868.0;134454.0;1887.0;804.0;476.0;260.0;2459.0;335.0;55.0;1040.0;1630.0;154.0;27016.0;15731.0;1338.0;497.0;315.0;1271.0;250.0;22393.0;245.0;493.0;933.0;47.0;484.0;4298.0;;740.0;7546.0;135.0;613.0;193.0;1052.0;1450.0;132.0;2880.0;1306.0;390.0;6692.0;101.0;147.0;104.0;1780.0;1152.0;825.0;639.0;312.0;1744.0
31;Balears, Illes;772.0;3385.0;985.0;252.0;4256.0;548.0;837268.0;5600.0;1076.0;729.0;2699.0;937.0;;540.0;4525.0;700.0;708.0;2556.0;501.0;968.0;2351.0;3003.0;372.0;835.0;1059.0;1202.0;2407.0;1329.0;1470.0;5163.0;15.0;1660.0;2184.0;603.0;874.0;748.0;1222.0;2811.0;371.0;994.0;1092.0;546.0;1291.0;604.0;1345.0;390.0;905.0;5279.0;450.0;362.0;559.0;513.0
31;Barcelona;10075.0;32315.0;27872.0;5520.0;36017.0;15851.0;184703.0;3412450.0;17806.0;21512.0;37050.0;53780.0;124.0;8778.0;29961.0;21767.0;15413.0;25391.0;11488.0;25815.0;869418.0;31497.0;13338.0;10495.0;69753.0;14463.0;33356.0;206284.0;31986.0;23762.0;256.0;14438.0;25100.0;23150.0;26614.0;8661.0;14245.0;25035.0;13339.0;12643.0;11582.0;5590.0;12334.0;22658.0;528750.0;41393.0;4846.0;34755.0;6403.0;12921.0;23636.0;4565.0
31;Bizkaia;598.0;16227.0;3691.0;20321.0;20349.0;2707.0;14639.0;3929.0;528163.0;77954.0;178813.0;6155.0;15.0;749.0;14337.0;637.0;7874.0;18642.0;561.0;21407.0;3874.0;1854.0;957.0;5113.0;5665.0;973.0;18540.0;1981.0;7816.0;7178.0;;2171.0;15614.0;11142.0;7809.0;19162.0;4119.0;11958.0;29245.0;14478.0;2045.0;2999.0;1265.0;4232.0;6463.0;593.0;947.0;3618.0;6015.0;12300.0;2116.0;2489.0
31;Burgos;261.0;5881.0;968.0;13265.0;8591.0;381.0;3230.0;988.0;4008.0;179844.0;28187.0;1972.0;;169.0;2589.0;556.0;936.0;3795.0;157.0;2926.0;557.0;1062.0;389.0;1023.0;384.0;283.0;4339.0;251.0;854.0;6280.0;;628.0;3024.0;1323.0;1438.0;8601.0;699.0;3988.0;6479.0;2286.0;605.0;6169.0;397.0;3508.0;1508.0;170.0;655.0;1654.0;5074.0;1766.0;622.0;840.0
31;Cantabria;19.0;1911.0;397.0;867.0;12967.0;388.0;3243.0;1136.0;20924.0;6132.0;297277.0;397.0;;116.0;2542.0;207.0;742.0;2282.0;98.0;2376.0;486.0;514.0;283.0;948.0;628.0;93.0;3522.0;133.0;1232.0;3840.0;;304.0;1901.0;1078.0;464.0;7733.0;435.0;1670.0;1356.0;1176.0;676.0;695.0;333.0;495.0;651.0;44.0;519.0;901.0;1370.0;1362.0;549.0;546.0
31;Castellón/Castelló;1708.0;5132.0;331.0;256.0;2092.0;296.0;2878.0;1765.0;420.0;654.0;1568.0;269520.0;;344.0;694.0;2258.0;401.0;850.0;193.0;599.0;1635.0;628.0;727.0;187.0;1052.0;977.0;864.0;1047.0;329.0;2625.0;;990.0;663.0;704.0;398.0;175.0;238.0;770.0;543.0;468.0;235.0;311.0;263.0;608.0;2490.0;9092.0;247.0;25953.0;173.0;289.0;859.0;164.0
31;Ceuta;21.0;274.0;638.0;;523.0;128.0;281.0;129.0;76.0;116.0;176.0;42.0;;130.0;174.0;66.0;411.0;21804.0;458.0;97.0;;1478.0;17.0;947.0;53.0;264.0;229.0;;57.0;679.0;112.0;176.0;13869.0;;134.0;48.0;880.0;440.0;;90.0;243.0;92.0;829.0;33.0;39.0;;73.0;138.0;188.0;108.0;89.0;252.0
